name	class	type	lon	lat	place_rank	importance	display_name	west	south	east	north
Hadlikon	place	village	8.856791088153386	47.288035152017954	19	0.275	Hinwil, Bezirk Hinwil, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.856791088153386	47.288035152017954	8.856791088153386	47.288035152017954
Häfelfingen	boundary	administrative	7.867837798401439	47.4152880744413	16	0.35	Häfelfingen, Bezirk Sissach, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.849755629455672	47.40072279938718	7.88877548420416	47.42710592927322
Häfelfingen	place	village	7.86573564403693	47.41503515051306	19	0.275	Häfelfingen, Bezirk Sissach, Basel-Landschaft, Schweiz, Suisse, Svizzera, Svizra	7.86573564403693	47.41503515051306	7.86573564403693	47.41503515051306
Hafen	place	village	8.173442098878212	47.483450339691075	19	0.275	Bözberg, Bezirk Brugg, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.173442098878212	47.483450339691075	8.173442098878212	47.483450339691075
Hafnerberg	place	hamlet	8.421147789499313	47.35676315382241	19	0.275	Birmensdorf (ZH), Bezirk Dietikon, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.421147789499313	47.35676315382241	8.421147789499313	47.35676315382241
Hafnerhütte	place	hamlet	8.163319777329749	47.034944423884006	19	0.275	Malters, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.163319777329749	47.034944423884006	8.163319777329749	47.034944423884006
Hafnersberg	place	hamlet	9.301062298839128	47.418722852633266	19	0.275	St. Gallen, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.301062298839128	47.418722852633266	9.301062298839128	47.418722852633266
Hägelen	place	hamlet	8.408204957532945	47.546350488038	19	0.275	Fisibach, Bezirk Zurzach, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.408204957532945	47.546350488038	8.408204957532945	47.546350488038
Hagenbuch	boundary	administrative	8.87425652248616	47.5152909267334	16	0.35	Hagenbuch, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.846861466558892	47.50113414373043	8.898332135557467	47.529418373075245
Hagenbuch	place	village	8.888292627212337	47.52050539251666	19	0.275	Hagenbuch, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.888292627212337	47.52050539251666	8.888292627212337	47.52050539251666
Hägendorf	boundary	administrative	7.820899549350219	47.34578747071184	16	0.35	Hägendorf, Bezirk Olten, Amtei Olten-Gösgen, Solothurn, Schweiz, Suisse, Svizzera, Svizra	7.793501659773056	47.324106169410975	7.8573263320400315	47.367483440343285
Hägendorf	place	village	7.836561172756035	47.33316709056057	19	0.275	Hägendorf, Bezirk Olten, Amtei Olten-Gösgen, Solothurn, Schweiz, Suisse, Svizzera, Svizra	7.836561172756035	47.33316709056057	7.836561172756035	47.33316709056057
Hagendorn	place	village	8.429241858117848	47.20346694577715	19	0.275	Cham, Zug, Schweiz, Suisse, Svizzera, Svizra	8.429241858117848	47.20346694577715	8.429241858117848	47.20346694577715
Hagenfirst	place	hamlet	8.183451264733835	47.56793011685336	19	0.275	Leuggern, Bezirk Zurzach, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.183451264733835	47.56793011685336	8.183451264733835	47.56793011685336
Hagenstal	place	hamlet	8.88407275805963	47.50412782426786	19	0.275	Hagenbuch, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.88407275805963	47.50412782426786	8.88407275805963	47.50412782426786
Hagenwil	place	village	9.30776488771184	47.528446826678405	19	0.275	Amriswil, Bezirk Arbon, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.30776488771184	47.528446826678405	9.30776488771184	47.528446826678405
Häggelberg	place	hamlet	9.022910853682816	47.09683044576599	19	0.275	Glarus Nord, Glarus, Schweiz, Suisse, Svizzera, Svizra	9.022910853682816	47.09683044576599	9.022910853682816	47.09683044576599
Häggen	place	hamlet	9.333697825578442	47.503235570675045	19	0.275	Häggenschwil, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.333697825578442	47.503235570675045	9.333697825578442	47.503235570675045
Haggenegg	place	hamlet	8.684307781734617	47.051653831679445	19	0.275	Schwyz, Schwyz, Schwyz, Schweiz, Suisse, Svizzera, Svizra	8.684307781734617	47.051653831679445	8.684307781734617	47.051653831679445
Häggenschwil	boundary	administrative	9.337606581823788	47.49346436705053	16	0.35	Häggenschwil, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.307924646786319	47.47511495608017	9.374457595787701	47.51200723234615
Häggenschwil	place	village	9.34606213858774	47.49440003890179	19	0.275	Häggenschwil, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.34606213858774	47.49440003890179	9.34606213858774	47.49440003890179
Hägglingen	boundary	administrative	8.257843385869855	47.38971740242985	16	0.35	Hägglingen, Bezirk Bremgarten, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.232963166779767	47.37295648783943	8.280694333496513	47.40648954877057
Hägglingen	place	village	8.25350612181066	47.38782254748894	19	0.275	Hägglingen, Bezirk Bremgarten, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.25350612181066	47.38782254748894	8.25350612181066	47.38782254748894
Haghof	place	hamlet	9.04092364742175	47.538826472654286	19	0.275	Affeltrangen, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.04092364742175	47.538826472654286	9.04092364742175	47.538826472654286
Hägliloh	place	hamlet	8.571707892891624	47.72545608469708	19	0.275	Beringen, Schaffhausen, Schweiz, Suisse, Svizzera, Svizra	8.571707892891624	47.72545608469708	8.571707892891624	47.72545608469708
Häglishag	place	hamlet	9.06964063442743	47.61775156258351	19	0.275	Wäldi, Bezirk Kreuzlingen, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.06964063442743	47.61775156258351	9.06964063442743	47.61775156258351
Hagnau	place	hamlet	8.40281178957403	47.25065915611983	19	0.275	Merenschwand, Merenschwand, Bezirk Muri, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.40281178957403	47.25065915611983	8.40281178957403	47.25065915611983
Hagneck	boundary	administrative	7.184177316664262	47.053232269775535	16	0.35	Hagneck, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.1725981844166995	47.042303483413264	7.203487844543986	47.06392518938256
Hagneck	place	village	7.1870498427733205	47.056933089574216	19	0.275	Hagneck, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.1870498427733205	47.056933089574216	7.1870498427733205	47.056933089574216
Hahnberg	place	hamlet	9.415420627148904	47.49383962485559	19	0.275	Berg (SG), Wahlkreis Rorschach, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.415420627148904	47.49383962485559	9.415420627148904	47.49383962485559
Hakab	place	hamlet	8.659743860113366	47.451098875650324	19	0.275	Nürensdorf, Bezirk Bülach, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.659743860113366	47.451098875650324	8.659743860113366	47.451098875650324
Halbinsel Au	place	hamlet	8.647440567359157	47.24917866056229	19	0.275	Wädenswil, Bezirk Horgen, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.647440567359157	47.24917866056229	8.647440567359157	47.24917866056229
Halde	place	hamlet	8.104861367112505	47.14774455639382	19	0.275	Oberkirch, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.104861367112505	47.14774455639382	8.104861367112505	47.14774455639382
Halde	place	hamlet	8.898540844946469	47.64075544438615	19	0.275	Mammern, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.898540844946469	47.64075544438615	8.898540844946469	47.64075544438615
Halden	place	hamlet	8.837293691724398	47.1878102212013	19	0.275	Altendorf, March, Schwyz, Schweiz, Suisse, Svizzera, Svizra	8.837293691724398	47.1878102212013	8.837293691724398	47.1878102212013
Halden	place	hamlet	9.208642093343457	47.50443284172434	19	0.275	Bischofszell, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.208642093343457	47.50443284172434	9.208642093343457	47.50443284172434
Halden	place	neighbourhood	9.086144350318987	47.58622546454827	22	0.19999999999999996	Märstetten, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.086144350318987	47.58622546454827	9.086144350318987	47.58622546454827
Haldengut	place	hamlet	8.862181741541379	47.33172934270922	19	0.275	Bäretswil, Bezirk Hinwil, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.862181741541379	47.33172934270922	8.862181741541379	47.33172934270922
Haldenstein	boundary	administrative	9.499067186405034	46.87905627992042	16	0.35	Haldenstein, Landquart, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.454105541046602	46.853689288156076	9.540159020529757	46.904240797652626
Haldenstein	place	village	9.526744622690842	46.87801474463207	19	0.275	Haldenstein, Landquart, Graubünden - Grigioni - Grischun, Schweiz, Suisse, Svizzera, Svizra	9.526744622690842	46.87801474463207	9.526744622690842	46.87801474463207
Haldi	place	hamlet	8.671280041089119	46.86377875264412	19	0.275	Schattdorf, Uri, Schweiz, Suisse, Svizzera, Svizra	8.671280041089119	46.86377875264412	8.671280041089119	46.86377875264412
Halingen	place	hamlet	8.938919698791295	47.53474058822384	19	0.275	Halingen, Matzingen, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.93789882566901	47.53382465575454	8.94208851997027	47.53573564585905
Hälischwand	place	hamlet	7.751550234389611	46.92792403270745	19	0.275	Signau, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.751550234389611	46.92792403270745	7.751550234389611	46.92792403270745
Hallau	boundary	administrative	8.439499884365588	47.70161577277676	16	0.35	Hallau, Bezirk Unterklettgau, Schaffhausen, Schweiz, Suisse, Svizzera, Svizra	8.404628567086888	47.679560722413406	8.479679457550276	47.72325055451503
Hallau	place	village	8.457861279770585	47.69652804136946	19	0.275	Hallau, Bezirk Unterklettgau, Schaffhausen, Schweiz, Suisse, Svizzera, Svizra	8.457861279770585	47.69652804136946	8.457861279770585	47.69652804136946
Haller	place	hamlet	8.604987820346906	47.500379018073495	19	0.275	Embrach, Bezirk Bülach, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.604987820346906	47.500379018073495	8.604987820346906	47.500379018073495
Hallwil	boundary	administrative	8.177608192579598	47.3260516929566	16	0.35	Hallwil, Bezirk Lenzburg, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.164458961790075	47.315847731671205	8.188704035814622	47.33639923624332
Hallwil	place	village	8.175005323820073	47.32944795630343	19	0.275	Hallwil, Bezirk Lenzburg, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.175005323820073	47.32944795630343	8.175005323820073	47.32944795630343
Hallwilersee (AG)	boundary	administrative	8.214251558787122	47.285803679845586	16	0.35	Hallwilersee (AG), Aargau, Schweiz, Suisse, Svizzera, Svizra	8.1982968725396	47.25225188536086	8.228642966246099	47.319304931454134
Halten	boundary	administrative	7.61164950225581	47.16835695549248	16	0.35	Halten, Bezirk Wasseramt, Amtei Bucheggberg-Wasseramt, Solothurn, Schweiz, Suisse, Svizzera, Svizra	7.59686522880756	47.162007286652894	7.627805431810998	47.174447120609805
Halten	place	village	7.60634641858229	47.16892428460877	19	0.275	Halten, Bezirk Wasseramt, Amtei Bucheggberg-Wasseramt, Solothurn, Schweiz, Suisse, Svizzera, Svizra	7.60634641858229	47.16892428460877	7.60634641858229	47.16892428460877
Haltenbühl	place	hamlet	8.618133326731993	47.14234334180784	19	0.275	Oberägeri, Zug, Schweiz, Suisse, Svizzera, Svizra	8.618133326731993	47.14234334180784	8.618133326731993	47.14234334180784
Haltenegg	place	village	7.666465535275279	46.74839313828138	19	0.275	Heiligenschwendi, Verwaltungskreis Thun, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.666465535275279	46.74839313828138	7.666465535275279	46.74839313828138
Haltikon	place	hamlet	8.418007174199234	47.09072473221828	19	0.275	Küssnacht (SZ), Küssnacht, Schwyz, Schweiz, Suisse, Svizzera, Svizra	8.418007174199234	47.09072473221828	8.418007174199234	47.09072473221828
Hameau de la Tsombe	place	hamlet	7.228306324564643	46.074629442018335	19	0.275	Bagnes, Entremont, Valais - Wallis, Schweiz, Suisse, Svizzera, Svizra	7.228306324564643	46.074629442018335	7.228306324564643	46.074629442018335
Hämikon	place	village	8.280409935521845	47.24071495001383	19	0.275	Hitzkirch, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.280409935521845	47.24071495001383	8.280409935521845	47.24071495001383
Hammerschmiede	place	hamlet	7.349234891495996	47.43573208110519	19	0.275	7.349234891495996	47.43573208110519	7.349234891495996	47.43573208110519
Hammersmatt	place	hamlet	7.638909274221079	46.86334741990678	19	0.275	Freimettigen, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.638909274221079	46.86334741990678	7.638909274221079	46.86334741990678
Handeck	place	hamlet	8.307163880804296	46.6128391561406	19	0.275	Guttannen, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	8.307163880804296	46.6128391561406	8.307163880804296	46.6128391561406
Handgruobi	place	hamlet	8.710525536671073	47.008024349280646	19	0.275	Schwyz, Schwyz, Schwyz, Schweiz, Suisse, Svizzera, Svizra	8.710525536671073	47.008024349280646	8.710525536671073	47.008024349280646
Hanfacher	place	neighbourhood	8.224638847281057	47.381725299663444	22	0.19999999999999996	Hendschiken, Bezirk Lenzburg, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.224638847281057	47.381725299663444	8.224638847281057	47.381725299663444
Hanfgarten	place	hamlet	8.779758296684633	47.28940014494973	19	0.275	, Gossau (ZH), Bezirk Hinwil, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.779758296684633	47.28940014494973	8.779758296684633	47.28940014494973
Hänsenberg	place	hamlet	9.13278939002248	47.309802032550216	19	0.275	Wattwil, Wattwil, Wahlkreis Toggenburg, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.13278939002248	47.309802032550216	9.13278939002248	47.309802032550216
Happerswil	place	hamlet	9.225851733120294	47.57832166513175	19	0.275	Birwinken, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.225851733120294	47.57832166513175	9.225851733120294	47.57832166513175
Hard	place	hamlet	7.401710299227972	47.04416485265098	19	0.275	Schüpfen, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.401710299227972	47.04416485265098	7.401710299227972	47.04416485265098
Hard	place	hamlet	8.009165094761471	47.425787539723096	19	0.275	Erlinsbach (AG), Bezirk Aarau, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.009165094761471	47.425787539723096	8.009165094761471	47.425787539723096
Hard	place	hamlet	9.518218718420826	47.334672145094416	19	0.275	Oberriet, Wahlkreis Rheintal, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.518218718420826	47.334672145094416	9.518218718420826	47.334672145094416
Hard	place	neighbourhood	7.992278577351981	47.3237581527912	22	0.19999999999999996	Safenwil, Bezirk Zofingen, Aargau, Schweiz, Suisse, Svizzera, Svizra	7.992278577351981	47.3237581527912	7.992278577351981	47.3237581527912
Hard	place	neighbourhood	8.67595194627998	47.5169240567477	22	0.19999999999999996	Winterthur, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.67595194627998	47.5169240567477	8.67595194627998	47.5169240567477
Hard	place	suburb	8.513175514957911	47.38277546831206	20	0.25	Hard, Aussersihl, Zürich, Bezirk Zürich, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.49760759406712	47.374963366916276	8.521289990931649	47.39035974957957
Hardau	place	neighbourhood	8.679885741077385	47.5137767359251	22	0.19999999999999996	Winterthur, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.679885741077385	47.5137767359251	8.679885741077385	47.5137767359251
Hard (Buch)	place	hamlet	8.78674855247425	47.71921089628055	19	0.275	Buch (SH), Schaffhausen, Schweiz, Suisse, Svizzera, Svizra	8.78674855247425	47.71921089628055	8.78674855247425	47.71921089628055
Harderkulm	place	hamlet	7.853211571953126	46.698147316793595	19	0.275	Unterseen, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.853211571953126	46.698147316793595	7.853211571953126	46.698147316793595
Hardermandli	place	hamlet	7.857004131682062	46.695631488556046	19	0.275	Unterseen, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.857004131682062	46.695631488556046	7.857004131682062	46.695631488556046
Hardermatte	place	hamlet	7.849441391905686	46.695993335316054	19	0.275	Unterseen, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.849441391905686	46.695993335316054	7.849441391905686	46.695993335316054
Hardern	place	hamlet	7.328197320358868	47.087269544092045	19	0.275	Lyss, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.328197320358868	47.087269544092045	7.328197320358868	47.087269544092045
Harenwilen	place	hamlet	9.000491022893327	47.571278268076036	19	0.275	, Hüttlingen, Bezirk Frauenfeld, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.000491022893327	47.571278268076036	9.000491022893327	47.571278268076036
Härkingen	boundary	administrative	7.821834554539173	47.30395473307734	16	0.35	Härkingen, Bezirk Gäu, Amtei Thal-Gäu, Solothurn, Schweiz, Suisse, Svizzera, Svizra	7.801064818644591	47.28615492349803	7.84056973412973	47.32207749738588
Härkingen	place	village	7.815972955448017	47.30696366867857	19	0.275	Härkingen, Bezirk Gäu, Amtei Thal-Gäu, Solothurn, Schweiz, Suisse, Svizzera, Svizra	7.815972955448017	47.30696366867857	7.815972955448017	47.30696366867857
Harris	place	hamlet	7.331193850743402	46.839074517963724	19	0.275	Schwarzenburg, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.331193850743402	46.839074517963724	7.331193850743402	46.839074517963724
Harschwil	place	hamlet	9.212568931161229	47.441392464137294	19	0.275	Oberbüren, Wahlkreis Wil, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.212568931161229	47.441392464137294	9.212568931161229	47.441392464137294
Härti	place	neighbourhood	8.685669421905175	47.51372392993511	22	0.19999999999999996	Winterthur, Bezirk Winterthur, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.685669421905175	47.51372392993511	8.685669421905175	47.51372392993511
Hartmannsrüti	place	hamlet	9.50921113657763	47.44340810230297	19	0.275	Hartmannsrüti, Grub (AR), Vorderland, Appenzell Ausserrhoden, Schweiz, Suisse, Svizzera, Svizra	9.508520353534863	47.443088123149316	9.510252473825688	47.4437181908109
Hartolfingen	place	hamlet	8.660305447625973	46.87404834423134	19	0.275	Bürglen (UR), Uri, Schweiz, Suisse, Svizzera, Svizra	8.660305447625973	46.87404834423134	8.660305447625973	46.87404834423134
Härzig	place	neighbourhood	8.551912855080928	47.06244888477663	22	0.19999999999999996	Arth, Schwyz, Schwyz, Schweiz, Suisse, Svizzera, Svizra	8.551912855080928	47.06244888477663	8.551912855080928	47.06244888477663
Hasehuse	place	hamlet	8.154701839762879	47.200813821965646	19	0.275	Beromünster, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.154701839762879	47.200813821965646	8.154701839762879	47.200813821965646
Hasel	place	hamlet	8.835495522036581	47.379987563497494	19	0.275	Hittnau, Bezirk Pfäffikon, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.835495522036581	47.379987563497494	8.835495522036581	47.379987563497494
Haselacker	place	hamlet	7.578902558849622	46.96523112936149	19	0.275	Vechigen, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.578902558849622	46.96523112936149	7.578902558849622	46.96523112936149
Haselberg	place	hamlet	8.909787431167615	47.46303336466489	19	0.275	Bichelsee-Balterswil, Bezirk Münchwilen, Thurgau, Schweiz, Suisse, Svizzera, Svizra	8.909787431167615	47.46303336466489	8.909787431167615	47.46303336466489
Haselböden	place	hamlet	9.179168555757343	47.11034307951007	19	0.275	Glarus Nord, Glarus, Schweiz, Suisse, Svizzera, Svizra	9.179168555757343	47.11034307951007	9.179168555757343	47.11034307951007
Haselhof	place	hamlet	7.235821538950005	46.95843399262099	19	0.275	Ferenbalm, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.235821538950005	46.95843399262099	7.235821538950005	46.95843399262099
Hasenacher	place	hamlet	8.79179144069954	47.29997768765958	19	0.275	Gossau (ZH), Bezirk Hinwil, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.79179144069954	47.29997768765958	8.79179144069954	47.29997768765958
Hasenacker	place	hamlet	8.699774991479728	47.25546877597985	19	0.275	Männedorf, Bezirk Meilen, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.699774991479728	47.25546877597985	8.699774991479728	47.25546877597985
Hasenäst	place	hamlet	8.206987816483121	47.202078232059364	19	0.275	Beromünster, Luzern, Schweiz, Suisse, Svizzera, Svizra	8.206987816483121	47.202078232059364	8.206987816483121	47.202078232059364
Hasenberg	place	hamlet	8.364397359691736	47.37904644340919	19	0.275	Widen, Bezirk Bremgarten, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.364397359691736	47.37904644340919	8.364397359691736	47.37904644340919
Hasenberg	place	hamlet	9.286361530320193	47.47948762732772	19	0.275	Waldkirch, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.286361530320193	47.47948762732772	9.286361530320193	47.47948762732772
Hasenbüel	place	neighbourhood	8.517432219996039	47.15390416557895	22	0.19999999999999996	Zug, Zug, Schweiz, Suisse, Svizzera, Svizra	8.517432219996039	47.15390416557895	8.517432219996039	47.15390416557895
Hasenstrick	place	hamlet	8.878539696136727	47.281047075523155	19	0.275	Dürnten, Bezirk Hinwil, Zürich, Schweiz, Suisse, Svizzera, Svizra	8.878539696136727	47.281047075523155	8.878539696136727	47.281047075523155
Hasle	place	village	8.053453562387745	46.98033992892691	19	0.275	Hasle (LU), Luzern, Schweiz, Suisse, Svizzera, Svizra	8.053453562387745	46.98033992892691	8.053453562387745	46.98033992892691
Hasle bei Burgdorf	boundary	administrative	7.645094171688928	47.00326095561667	16	0.35	Hasle bei Burgdorf, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.59086646834433	46.97695447823514	7.6893205544775185	47.02968402527132
Hasle bei Burgdorf	place	village	7.649333931016999	47.017306720312085	19	0.275	Hasle bei Burgdorf, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.649333931016999	47.017306720312085	7.649333931016999	47.017306720312085
Hasle (LU)	boundary	administrative	8.088488219916261	46.947540745528144	16	0.35	Hasle (LU), Luzern, Schweiz, Suisse, Svizzera, Svizra	8.016859849512826	46.89572998080834	8.135407536847765	46.99943641892712
Haslen	place	hamlet	9.139862039920303	47.509207760505184	19	0.275	Schönholzerswilen, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.139862039920303	47.509207760505184	9.139862039920303	47.509207760505184
Haslen	place	hamlet	9.152888690918388	47.450998795726434	19	0.275	Oberbüren, Wahlkreis Wil, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.152888690918388	47.450998795726434	9.152888690918388	47.450998795726434
Haslen	place	hamlet	9.371940091169535	47.54680604447548	19	0.275	Egnach, Bezirk Arbon, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.371940091169535	47.54680604447548	9.371940091169535	47.54680604447548
Haslen	place	hamlet	9.423720052395197	47.49373627598945	19	0.275	Steinach, Wahlkreis Rorschach, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.423720052395197	47.49373627598945	9.423720052395197	47.49373627598945
Haslen	place	village	9.056200671783841	46.98026122285611	19	0.275	Glarus Süd, Glarus, Schweiz, Suisse, Svizzera, Svizra	9.056200671783841	46.98026122285611	9.056200671783841	46.98026122285611
Hasli	place	hamlet	7.398555267054434	46.967257370634684	19	0.275	Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.398555267054434	46.967257370634684	7.398555267054434	46.967257370634684
Hasli	place	hamlet	7.476966462500087	46.82142591791769	19	0.275	Rümligen, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.476966462500087	46.82142591791769	7.476966462500087	46.82142591791769
Hasli	place	hamlet	8.342275673198147	47.28525453945916	19	0.275	Muri, Bezirk Muri, Aargau, Schweiz, Suisse, Svizzera, Svizra	8.342275673198147	47.28525453945916	8.342275673198147	47.28525453945916
Hasli	place	village	9.015978097748985	47.58925728274516	19	0.275	Wigoltingen, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.015978097748985	47.58925728274516	9.015978097748985	47.58925728274516
Hasliberg	boundary	administrative	8.227318379596234	46.742078086701916	16	0.35	Hasliberg, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	8.142980586365015	46.7139756189274	8.324929156942488	46.77031667658396
Haslimatt	place	hamlet	7.326438294158862	47.02050542220118	19	0.275	Seedorf (BE), Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern - Berne, Schweiz, Suisse, Svizzera, Svizra	7.326438294158862	47.02050542220118	7.326438294158862	47.02050542220118
Hasul	place	hamlet	7.975670339127845	46.35933955876987	19	0.275	Naters, Brig, Valais - Wallis, Schweiz, Suisse, Svizzera, Svizra	7.975670339127845	46.35933955876987	7.975670339127845	46.35933955876987
Hasum	place	hamlet	9.309289052984923	47.48557096119399	19	0.275	Hauptwil-Gottshaus, Bezirk Weinfelden, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.309289052984923	47.48557096119399	9.309289052984923	47.48557096119399
Hätschberg	place	hamlet	9.060290034704138	47.36789138757072	19	0.275	Bütschwil, Bütschwil-Ganterschwil, Wahlkreis Toggenburg, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.060290034704138	47.36789138757072	9.060290034704138	47.36789138757072
Hatswil	place	hamlet	9.325167562718747	47.55498552468736	19	0.275	Hefenhofen, Bezirk Arbon, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.325167562718747	47.55498552468736	9.325167562718747	47.55498552468736
Hattenhausen	place	village	9.066642092386132	47.62389415650519	19	0.275	Wäldi, Bezirk Kreuzlingen, Thurgau, Schweiz, Suisse, Svizzera, Svizra	9.066642092386132	47.62389415650519	9.066642092386132	47.62389415650519
Hätzenwil	place	hamlet	9.342909034251932	47.458668069492106	19	0.275	Waldkirch, Wahlkreis St. Gallen, Sankt Gallen, Schweiz, Suisse, Svizzera, Svizra	9.342909034251932	47.458668069492106	9.342909034251932	47.458668069492106
